title,release_date,popularity,vote_count,vote_average,genres,actor,director
더 리퀸,2022-01-28,276.06,247,5.1,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[5588, 77013, 119807]",[1264876]
몬스터 가족,2022-09-27,189.747,128,6.1,"[{'id': 14, 'name': '판타지'}, {'id': 35, 'name': '코미디'}]","[21319, 43774, 59673]",[16848]
温泉情話 湯船で揉みがえり,2020-07-24,180.147,2,1.5,"[{'id': 18, 'name': '드라마'}]","[1349950, 3008410, 3008411]",[1278829]
왓쳐,2022-06-03,1121.828,295,6.3,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[39659, 1094091, 1327613]",[1451203]
발렛,2022-05-11,129.224,388,7.7,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[239574, 1213603, 1372369]",[956491]
극장판 주술회전 0,2021-12-24,562.345,667,8.3,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 28, 'name': '액션'}]","[77927, 119143, 1221114]",[2264366]
So Cold the River,2022-03-25,455.071,28,5.6,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[109740, 1118081, 1411601]",[1423811]
조용한 쌍둥이,2022-09-16,202.991,19,7.4,"[{'id': 18, 'name': '드라마'}]","[1083010, 1595457, 2448692]",[1557607]
Mete miedo,2022-09-02,468.552,22,6.0,"[{'id': 14, 'name': '판타지'}, {'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[557713, 1811021, 2482584]",[1936356]
몬스터 펫: 몬스터 호텔 단편 애니메이션,2021-04-02,134.327,323,7.4,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}]","[70652, 1592584, 2093022]",[70652]
타르,2022-10-07,185.431,38,7.7,"[{'id': 18, 'name': '드라마'}, {'id': 10402, 'name': '음악'}]","[112, 681, 1385600]",[5010]
메모리,2022-04-28,393.261,936,7.1,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[529, 3896, 1371819]",[10702]
스루 마이 윈도,2022-02-04,167.639,2378,7.5,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[2367724, 3247402, 3247405]",[1111138]
극장판 5등분의 신부,2022-05-20,536.204,101,9.0,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[119143, 233590, 1072776]",[1495399]
귀멸의 칼날: 남매의 연,2019-03-29,312.626,55,8.3,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 28, 'name': '액션'}]","[9705, 1256603, 1563442]",[1283010]
Ripper Untold,2021-06-28,135.296,112,6.2,"[{'id': 27, 'name': '공포'}]","[1061495, 1803458, 3059453]",[2114488]
Lugares a los que nunca hemos ido,2022-03-26,136.303,4,6.3,"[{'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}]","[81160, 967161, 2183407]",[588840]
캐치 더 페어 원,2022-02-11,207.417,35,6.5,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[213202, 3119545, 3160704]",[1304310]
블랙라이트,2022-02-10,240.129,733,6.3,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[3896, 1369329, 2026050]",[206574]
더 원더,2022-11-02,130.904,130,6.9,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[52891, 1373737, 3042998]",[1142171]
에놀라 홈즈 2,2022-11-04,2096.361,1005,7.7,"[{'id': 12, 'name': '모험'}, {'id': 80, 'name': '범죄'}, {'id': 9648, 'name': '미스테리'}]","[73968, 1356210, 1558986]",[173847]
365일: 오늘,2022-04-27,273.872,938,5.9,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[2349355, 2511949, 3090060]",[88253]
또 다른 365일,2022-08-19,353.582,563,6.6,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[2349355, 2511949, 3090060]",[88253]
파라다이스 시티,2022-11-11,1268.469,11,5.8,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[62, 8891, 1224115]",[26713]
"라일, 라일, 크로커다일",2022-10-07,222.741,28,7.3,"[{'id': 35, 'name': '코미디'}, {'id': 10402, 'name': '음악'}, {'id': 10751, 'name': '가족'}]","[3810, 206444, 2115854]",[60922]
디 인비테이션,2022-08-24,1001.355,327,6.4,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[1142724, 1251069, 1729496]",[1709460]
Bring It On: Cheer or Die,2022-09-27,273.893,64,6.4,"[{'id': 27, 'name': '공포'}, {'id': 35, 'name': '코미디'}, {'id': 53, 'name': '스릴러'}, {'id': 10770, 'name': 'TV 영화'}]","[1294, 892734, 1617121]",[1121569]
인터셉터,2022-05-26,123.666,548,6.2,"[{'id': 12, 'name': '모험'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[73269, 972356, 1203030]",[3097969]
폴링 포 크리스마스,2022-11-10,1003.108,239,6.6,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[49265, 232501, 1622199]",[62079]
출구는 없다,2022-02-25,229.886,808,7.0,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[352, 1773397, 2378813]",[1661695]
Sicosexual,2022-05-12,396.831,1,2.0,"[{'id': 53, 'name': '스릴러'}]","[2374894, 2500985, 2606946]",[2606947]
엑소시즘 오브 갓,2022-03-11,326.313,696,7.2,"[{'id': 27, 'name': '공포'}]","[58942, 1050186, 1601451]",[1190581]
"다 비켜, 우리 화났어",2022-03-23,292.9,86,5.4,"[{'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}]","[125699, 131630, 145326]",[2159128]
브라이트: 무사의 혼,2021-10-12,125.909,42,5.7,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 28, 'name': '액션'}]","[1096528, 2363904, 2790233]",[1685889]
포커 페이스,2022-11-16,321.269,16,6.0,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[150, 934, 96066]",[934]
일곱 개의 대죄: 빛에 저주받은 자들,2021-07-02,322.453,410,7.8,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}]","[149894, 151182, 1325034]",[1250035]
화이트 엘리펀트,2022-06-03,219.197,86,6.6,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[62, 12132, 18182]",[77295]
The Friendship Game,2022-11-11,182.497,4,6.3,"[{'id': 27, 'name': '공포'}, {'id': 878, 'name': 'SF'}]","[558927, 1254435, 1951237]",[37691]
마고,2022-09-09,666.575,37,6.8,"[{'id': 27, 'name': '공포'}, {'id': 878, 'name': 'SF'}]","[74929, 142113, 144852]",[30058]
피기,2022-10-07,889.885,208,6.7,"[{'id': 18, 'name': '드라마'}, {'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[102222, 1260914, 1510952]",[1987284]
블랙 사이트,2022-05-05,214.507,138,6.9,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[11705, 76512, 224181]",[2410737]
Arsenault & Fils,2022-06-17,598.786,5,5.1,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}]","[81418, 240742, 1658206]",[227722]
더 스트레인저,2022-10-06,422.863,108,6.1,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}, {'id': 9648, 'name': '미스테리'}]","[16702, 33192, 1531205]",[1212871]
20세기 소녀,2022-10-06,447.405,254,8.7,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[140335, 2117890, 2377671]",[2378215]
아테나,2022-09-09,797.018,364,6.6,"[{'id': 18, 'name': '드라마'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[1660839, 1710851, 1940747]",[78207]
리벤지 오브 파이어,2022-02-11,164.662,75,6.9,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[938734, 1105460, 2635811]",[2144597]
투 킬 더 비스트,2022-04-28,1127.657,23,6.0,"[{'id': 14, 'name': '판타지'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[1961671, 3035813, 3181204]",[1657527]
라스트 맨 다운,2022-11-03,220.421,11,5.5,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[1273684, 1481440, 3195120]",[3076703]
미 타임,2022-08-26,179.918,542,6.0,"[{'id': 35, 'name': '코미디'}]","[13240, 35705, 55638]",[17871]
에밀리 더 크리미널,2022-08-12,2009.936,189,6.9,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}, {'id': 9648, 'name': '미스테리'}]","[25382, 51995, 119592]",[1099792]
주(咒),2022-03-18,186.235,382,6.9,"[{'id': 27, 'name': '공포'}]","[1344771, 1749592, 3497796]",[1309565]
Mickey and Minnie Wish Upon a Christmas,2021-12-02,139.928,129,6.9,"[{'id': 16, 'name': '애니메이션'}]","[84213, 1235060, 1382187]",[1337340]
브리지 홀로우의 저주,2022-10-14,230.142,289,6.8,"[{'id': 12, 'name': '모험'}, {'id': 27, 'name': '공포'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[9562, 93527, 2029806]",[55075]
시정 조치,2022-04-29,293.71,28,4.9,"[{'id': 28, 'name': '액션'}, {'id': 878, 'name': 'SF'}]","[62, 12132, 74677]",[131416]
무솔리니의 보물을 털어라,2022-10-26,162.702,142,5.7,"[{'id': 12, 'name': '모험'}, {'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}, {'id': 80, 'name': '범죄'}, {'id': 10752, 'name': '전쟁'}]","[226353, 1118107, 1589101]",[224372]
안녕 알베르토,2021-11-12,139.848,549,7.5,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[1277188, 1774679, 2990412]",[3242711]
심슨 가족의 해피 플러스 데이,2021-11-12,196.254,338,6.5,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}]","[198, 200, 5586]",[197]
스트레인지 월드,2022-11-23,190.438,0,0.0,"[{'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}]","[6065, 17773, 1998733]",[227439]
표류단지,2022-09-09,258.697,116,7.8,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 18, 'name': '드라마'}, {'id': 9648, 'name': '미스테리'}, {'id': 10751, 'name': '가족'}]","[1253972, 1254672, 1325230]",[570239]
크롤스페이스,2022-03-31,569.39,65,6.9,"[{'id': 53, 'name': '스릴러'}]","[9976, 98661, 114894]",[1102370]
스마일,2022-09-23,4674.437,734,6.8,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[59219, 145245, 1396124]",[2218465]
혼자가 아닌,2022-04-01,416.182,145,6.6,"[{'id': 18, 'name': '드라마'}, {'id': 27, 'name': '공포'}, {'id': 36, 'name': '역사'}]","[20699, 587823, 1617466]",[1844423]
토고,2022-10-05,470.982,54,6.5,"[{'id': 18, 'name': '드라마'}, {'id': 80, 'name': '범죄'}]","[230222, 3268997, 3268998]",[230217]
배트맨과 슈퍼맨: 아들들의 전투,2022-10-17,456.674,138,8.0,"[{'id': 16, 'name': '애니메이션'}, {'id': 28, 'name': '액션'}, {'id': 878, 'name': 'SF'}]","[75037, 1277364, 1774679]",[1637776]
톰과 제리 카우보이 업,2022-01-24,133.783,392,6.9,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 37, 'name': '서부'}, {'id': 10751, 'name': '가족'}]","[82816, 1984038, 2727292]",[94177]
King,2022-02-16,163.06,129,6.7,"[{'id': 12, 'name': '모험'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[47337, 1508677, 1576701]",[56735]
아메리칸 시카리오: 데이 오브 블러드,2021-12-10,148.489,80,6.0,"[{'id': 28, 'name': '액션'}, {'id': 80, 'name': '범죄'}]","[11160, 48530, 3294354]",[582827]
Virus :32,2022-04-21,240.182,174,7.1,"[{'id': 27, 'name': '공포'}]","[131867, 2300951, 3326346]",[542246]
벤데타,2022-05-17,160.508,181,6.4,"[{'id': 28, 'name': '액션'}]","[11155, 51995, 85977]",[583932]
웨어울프 바이 나이트,2022-09-25,210.073,644,7.1,"[{'id': 14, 'name': '판타지'}, {'id': 27, 'name': '공포'}, {'id': 28, 'name': '액션'}, {'id': 10770, 'name': 'TV 영화'}]","[258, 538, 95706]",[15347]
언더 샤크,2022-04-01,166.507,51,6.9,"[{'id': 14, 'name': '판타지'}, {'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[216988, 2536386, 2564032]",[1698684]
오버도즈,2022-11-04,1289.422,78,6.5,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[20671, 110424, 1018984]",[52342]
The Bad Seed Returns,2022-09-05,160.969,32,7.0,"[{'id': 18, 'name': '드라마'}, {'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}, {'id': 10770, 'name': 'TV 영화'}]","[81095, 125026, 1172108]",[127494]
다크 클라우드,2022-05-09,125.1,64,6.5,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}, {'id': 878, 'name': 'SF'}, {'id': 9648, 'name': '미스테리'}]","[223920, 1197058, 3307171]",[1976838]
해리 포터 20주년: 리턴 투 호그와트,2022-01-01,155.462,2266,7.4,"[{'id': 99, 'name': '다큐멘터리'}]","[10980, 10989, 10990]",[999760]
Frank and Penelope,2022-06-03,598.3,30,7.4,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[6863, 51670, 54789]",[54789]
원피스 필름 레드,2022-08-06,645.535,184,7.4,"[{'id': 12, 'name': '모험'}, {'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 28, 'name': '액션'}]","[90561, 203473, 3659896]",[90502]
El test,2022-09-02,127.393,17,6.5,"[{'id': 35, 'name': '코미디'}]","[27462, 106817, 560247]",[1200444]
Madagascar: A Little Wild Holiday Goose Chase,2021-11-26,593.285,6,5.3,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}]","[2175116, 2587804, 2773215]",[1496456]
노 리미트,2022-09-09,201.726,204,6.2,"[{'id': 18, 'name': '드라마'}]","[439097, 1128902, 2199581]",[104025]
버블,2022-02-14,139.177,263,7.5,"[{'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 878, 'name': 'SF'}]","[1320678, 1434085, 3447750]",[1148353]
Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,2022-05-23,137.993,64,6.9,"[{'id': 16, 'name': '애니메이션'}, {'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}]","[15762, 60227, 113916]",[1637776]
바바리안,2022-09-08,372.823,756,7.0,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[15033, 137905, 1335315]",[84833]
"모니카, 오 마이 달링",2022-11-11,742.469,15,7.5,"[{'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}, {'id': 80, 'name': '범죄'}]","[117727, 223167, 1108805]",[1086433]
인퍼널 머신,2022-09-23,764.732,127,6.9,"[{'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[529, 4654, 59860]",[2441040]
코드 네임 밴쉬,2022-07-01,486.874,45,5.1,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[2478, 3131, 5915]",[74629]
드래곤 나이트,2022-03-21,343.175,32,7.1,"[{'id': 12, 'name': '모험'}, {'id': 14, 'name': '판타지'}, {'id': 28, 'name': '액션'}]","[2598151, 3356551, 3356554]",[1162038]
와이어 룸,2022-09-02,356.471,106,6.8,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[62, 6863, 1395206]",[231705]
더 렛지,2022-02-18,555.1,128,6.2,"[{'id': 12, 'name': '모험'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}, {'id': 9648, 'name': '미스테리'}]","[1173231, 1197948, 2931841]",[572295]
Living with Chucky,2022-08-13,141.517,4,5.5,"[{'id': 27, 'name': '공포'}, {'id': 99, 'name': '다큐멘터리'}]","[1370, 65683, 1906603]",[1906603]
더 하우스,2022-01-14,154.062,764,7.1,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 18, 'name': '드라마'}, {'id': 27, 'name': '공포'}, {'id': 35, 'name': '코미디'}]","[1247, 36663, 1137824]",[24618]
Hunting Ava Bravo,2022-04-01,237.506,83,6.4,"[{'id': 12, 'name': '모험'}, {'id': 18, 'name': '드라마'}, {'id': 27, 'name': '공포'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}, {'id': 9648, 'name': '미스테리'}, {'id': 10752, 'name': '전쟁'}]","[36628, 46772, 3383821]",[1113663]
Dracula: The Original Living Vampire,2022-01-28,499.528,46,5.5,"[{'id': 14, 'name': '판타지'}, {'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[11086, 1648814, 3386521]",[1097187]
장진호지수문교,2022-02-01,689.69,25,6.6,"[{'id': 18, 'name': '드라마'}, {'id': 28, 'name': '액션'}, {'id': 36, 'name': '역사'}, {'id': 10752, 'name': '전쟁'}]","[78871, 126736, 2223265]",[20640]
위어드: 알 얀코빅 스토리,2022-09-08,365.435,86,6.7,"[{'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}, {'id': 10402, 'name': '음악'}]","[10980, 11678, 38940]",[1113994]
The Red Book Ritual,2022-09-12,1063.475,5,6.2,"[{'id': 27, 'name': '공포'}]","[2880085, 3700533, 3700534]",[1458309]
Whisper,2022-01-23,683.041,38,6.3,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[1697473, 1782078, 1912565]",[1494681]
아너 소사이어티,2022-07-23,146.878,173,8.0,"[{'id': 35, 'name': '코미디'}]","[54691, 1265629, 1653291]",[2533250]
Llegaron de noche,2022-03-25,148.589,2,6.0,"[{'id': 18, 'name': '드라마'}]","[24977, 1027673, 1128383]",[224884]
El gerente,2022-10-20,197.635,40,8.2,"[{'id': 35, 'name': '코미디'}]","[19803, 103431, 562364]",[567536]
Un novio para mi mujer,2022-07-22,180.437,9,4.7,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[112901, 126771, 1423493]",[133526]
언더 랩스 2,2022-09-25,478.318,26,6.6,"[{'id': 14, 'name': '판타지'}, {'id': 10751, 'name': '가족'}, {'id': 10770, 'name': 'TV 영화'}]","[1836114, 1983013, 2705566]",[88077]
Curious Caterer: Dying for Chocolate,2022-04-10,160.792,14,6.4,"[{'id': 9648, 'name': '미스테리'}, {'id': 10770, 'name': 'TV 영화'}]","[59750, 134673, 2352125]",[1193854]
크리스마스 위드 유,2022-11-17,138.807,29,5.5,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[33260, 56457, 2733818]",[84437]
The Tipping Point,2022-11-11,298.842,0,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 80, 'name': '범죄'}]","[70437, 1174685, 1675909]",[]
Un crimen argentino,2022-08-25,220.418,11,6.2,"[{'id': 53, 'name': '스릴러'}]","[1208255, 1208258, 2483053]",[3437902]
Mamá no enRedes,2022-07-01,201.335,11,6.0,"[{'id': 35, 'name': '코미디'}]","[96428, 1155088, 1350277]",[130987]
테이크오버,2022-11-01,914.718,70,5.7,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[567001, 1112244, 1486382]",[1282094]
Titanic 666,2022-04-15,158.676,115,6.3,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[50668, 155669, 210573]",[21825]
一周的朋友,2022-06-18,229.505,3,6.7,"[{'id': 18, 'name': '드라마'}]","[1922808, 2113005, 2312400]",[1406214]
사라진 탄환 2,2022-11-10,1855.309,98,7.1,"[{'id': 18, 'name': '드라마'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[83966, 220692, 1145003]",[1188208]
Wakanda,2018-07-06,408.919,4,8.0,"[{'id': 10402, 'name': '음악'}]",[],[3384808]
Your Boyfriend Is Mine,2022-03-19,276.822,38,6.8,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 10770, 'name': 'TV 영화'}]","[928116, 2568538, 3448718]",[1265524]
The Aviary,2022-04-29,182.187,19,5.9,"[{'id': 53, 'name': '스릴러'}]","[50463, 61659, 1078608]",[1114467]
Mia and Me: The Hero of Centopia,2022-05-26,576.208,39,7.4,"[{'id': 12, 'name': '모험'}, {'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}]","[1253190, 1535053, 1900234]",[116736]
El monte,2022-08-18,155.593,1,2.0,"[{'id': 53, 'name': '스릴러'}]","[589484, 1142844, 1566871]",[1566869]
샤크 베이트,2022-05-13,202.381,175,6.0,"[{'id': 12, 'name': '모험'}, {'id': 27, 'name': '공포'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[1383391, 3498317, 3531064]",[1088096]
강철의 연금술사 완결편: 복수자 스카,2022-05-20,404.794,138,6.9,"[{'id': 12, 'name': '모험'}, {'id': 14, 'name': '판타지'}, {'id': 28, 'name': '액션'}]","[1247874, 1255487, 1488591]",[70103]
강철의 연금술사 완결편: 최후의 연성,2022-06-24,1021.716,120,6.3,"[{'id': 12, 'name': '모험'}, {'id': 14, 'name': '판타지'}, {'id': 28, 'name': '액션'}]","[1247874, 1255487, 1488591]",[70103]
Jaula,2022-09-09,392.948,121,6.3,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[3623, 1050908, 1209572]",[1489421]
Spirit Halloween: The Movie,2022-09-30,219.772,27,6.8,"[{'id': 12, 'name': '모험'}, {'id': 14, 'name': '판타지'}, {'id': 27, 'name': '공포'}, {'id': 10751, 'name': '가족'}]","[1062, 38581, 2069640]",[3503018]
분노의 추격자,2022-05-19,320.982,486,6.6,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[17276, 59817, 62649]",[80978]
비욘드 유니버스,2022-10-27,384.597,127,8.1,"[{'id': 18, 'name': '드라마'}, {'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[1563169, 1783088, 3505217]",[2703260]
Снайпер. Білий ворон,2022-05-03,3117.544,100,7.5,"[{'id': 18, 'name': '드라마'}, {'id': 28, 'name': '액션'}, {'id': 10752, 'name': '전쟁'}]","[2039497, 2232024, 3258776]",[3518356]
Looks Can Kill,2022-02-01,324.68,10,4.5,"[{'id': 53, 'name': '스릴러'}]","[1565408, 3254592, 3254594]",[3323719]
Deinfluencer,2022-10-01,409.441,3,6.0,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[2480289, 3529232, 3529234]",[2814493]
Padre no hay mas que Uno 3,2022-07-15,283.7,152,7.7,"[{'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[10847, 93467, 1423088]",[10847]
컬리전,2022-06-16,208.933,119,6.0,"[{'id': 18, 'name': '드라마'}, {'id': 53, 'name': '스릴러'}, {'id': 80, 'name': '범죄'}]","[37093, 136296, 3549292]",[1142937]
베스퍼,2022-08-17,406.769,198,6.8,"[{'id': 12, 'name': '모험'}, {'id': 18, 'name': '드라마'}, {'id': 878, 'name': 'SF'}]","[1665, 1503909, 2648396]",[995521]
Adanis: Kutsal Kavga,2022-03-11,148.905,12,5.5,"[{'id': 12, 'name': '모험'}, {'id': 18, 'name': '드라마'}, {'id': 28, 'name': '액션'}]","[582604, 1527369, 3558862]",[1861874]
온 더 라인,2022-10-31,1850.244,122,6.5,"[{'id': 53, 'name': '스릴러'}]","[2461, 5528, 6863]",[1564258]
Два холма. Фильм,2022-06-09,585.803,0,0.0,"[{'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}]","[2128574, 2213731, 2536169]",[1430080]
11th Hour Cleaning,2022-07-05,350.369,15,5.8,"[{'id': 27, 'name': '공포'}]","[8179, 1454355, 1854123]",[3571278]
Roza,2022-08-03,159.856,1,2.0,"[{'id': 18, 'name': '드라마'}]",[],[2500017]
폴: 600미터,2022-08-11,1646.236,1757,7.3,"[{'id': 53, 'name': '스릴러'}]","[47296, 54633, 1279279]",[90812]
Hex,2022-11-01,351.912,2,3.0,"[{'id': 27, 'name': '공포'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[1518164, 1932306, 3675100]",[1420324]
Cat Pack: A PAW Patrol Exclusive Event,2022-06-24,151.897,60,7.6,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}]",[],[]
불릿 프루프,2022-08-19,293.285,22,5.6,"[{'id': 28, 'name': '액션'}, {'id': 80, 'name': '범죄'}]","[980, 1808592, 3302929]",[1808592]
Hora de Brilhar,2022-07-29,205.211,1,0.0,"[{'id': 35, 'name': '코미디'}]","[1454188, 1755835, 2889226]",[1397422]
스나이퍼: 로그 미션,2022-08-15,255.443,65,6.9,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[77164, 228371, 1029717]",[1400889]
더 요트,2022-08-31,240.079,42,6.8,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[81685, 1053422, 1246972]",[1462081]
올드 피플,2022-10-07,152.278,148,5.9,"[{'id': 27, 'name': '공포'}]","[43453, 57064, 2286787]",[149119]
V/H/S/99,2022-09-15,305.091,97,6.4,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[1944267, 2992820, 3372628]",[100734]
Acampamento Intergaláctico,2022-09-22,275.095,1,6.0,"[{'id': 12, 'name': '모험'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}]","[1147280, 2183052, 2460627]",[1694871]
오피스 인베이전,2022-08-10,302.778,89,5.8,"[{'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}]","[1465473, 2047714, 2583040]",[2450843]
Mortal Kombat Legends: Snow Blind,2022-10-09,246.22,81,8.0,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 28, 'name': '액션'}]","[1371, 1368795, 1509454]",[105642]
