,title,release_date,popularity,vote_count,vote_average,genres,actor,director,id,recommed_count
1249,터미네이터,1984-10-26,56.327,10952,7.6,액션 스릴러 SF,"[1100, 2712, 2713]",[2710],218,7.471178034732357
1252,라이언 일병 구하기,1998-07-24,61.173,13633,8.2,드라마 역사 전쟁,"[31, 3197, 12833]",[488],857,7.957802367678447
1257,스타워즈 에피소드 4: 새로운 희망,1977-05-25,66.497,17922,8.2,모험 액션 SF,"[2, 3, 4]",[1],11,8.005435605253059
1258,A-특공대,2010-06-09,49.888,4043,6.4,스릴러 액션 모험 코미디 범죄,"[3896, 82191, 78811]",[40223],34544,6.747047506540386
1259,트론: 새로운 시작,2010-12-14,54.682,6249,6.4,모험 액션 SF,"[1229, 9828, 59315]",[86270],20526,6.671508601811418
1260,"안녕, 헤이즐",2014-05-16,62.126,10222,7.6,로맨스 드라마,"[94185, 1159982, 232006]",[1053420],222935,7.464512310700221
1261,펄프 픽션,1994-09-10,84.069,24088,8.5,스릴러 범죄,"[8891, 2231, 139]",[138],680,8.306646874932392
1263,나우 유 씨 미: 마술사기단,2013-05-29,50.861,14069,7.3,스릴러 범죄,"[57755, 192, 44735]",[18865],75656,7.258470603138887
1270,하늘에서 음식이 내린다면,2009-09-17,54.524,5105,6.6,애니메이션 코미디 가족,"[19278, 1772, 3085]",[107446],22794,6.819612910617142
1272,세븐,1995-09-22,57.664,17916,8.4,범죄 미스테리 스릴러,"[287, 192, 12052]",[7467],807,8.169733954653642
1274,혹성탈출: 종의 전쟁,2017-07-11,65.733,7578,7.1,드라마 SF 전쟁,"[1333, 57755, 18324]",[32278],281338,7.102751193244829
1275,컨택트,2016-11-10,65.693,15606,7.6,드라마 SF 미스테리,"[9273, 17604, 2178]",[137427],329865,7.501936162495317
1277,몬스터 호텔 2,2015-09-21,62.002,4997,6.8,애니메이션 코미디 가족 판타지,"[19292, 62861, 77948]",[185438],159824,6.934790012311012
1279,22 점프 스트리트,2014-06-05,63.239,7087,6.8,범죄 코미디 액션,"[21007, 38673, 53]",[107446],187017,6.9091168941364
1281,익스펜더블 3,2014-08-07,52.828,4281,6.2,액션 모험 스릴러,"[16483, 976, 3]",[143059],138103,6.63209742614898
1286,주피터 어센딩,2015-02-04,53.966,6051,5.4,SF 판타지 액션,"[38673, 18973, 48]",[9339],76757,6.067982256149614
1288,화이트 하우스 다운,2013-06-27,53.265,4162,6.4,액션 드라마 스릴러,"[38673, 134, 125025]",[6046],117251,6.74191596413503
1297,돈 룩 업,2021-12-07,64.774,6197,7.2,코미디 SF,"[72129, 6193, 5064]",[55710],646380,7.16458788846164
1302,고스트 라이더,2007-01-15,53.153,5074,5.5,스릴러 액션 판타지,"[2963, 8170, 16431]",[16837],1250,6.197448624928428
1307,포드 V 페라리,2019-11-13,64.521,6140,8.0,드라마 액션 역사,"[3894, 1892, 19498]",[366],359724,7.654312754773461
1308,거울나라의 앨리스,2016-05-25,51.435,5704,6.6,모험 가족 판타지,"[1813, 76070, 85]",[26205],241259,6.805895691278281
1317,앤트맨과 와스프,2018-07-04,64.281,11615,7.0,액션 모험 SF,"[22226, 19034, 454]",[59026],363088,7.027104037117522
1321,랭고,2011-03-02,61.569,5548,6.8,애니메이션 코미디 가족 서부 모험,"[85, 52848, 13726]",[1704],44896,6.92691749834203
1326,드라이브,2011-09-15,48.959,10861,7.6,드라마 스릴러 범죄,"[30614, 36662, 17419]",[21183],64690,7.470383107029139
1330,겟 아웃,2017-02-24,63.989,14879,7.6,미스테리 스릴러 공포,"[206919, 1255540, 2229]",[291263],419430,7.4981369400137865
1334,나이트 크롤러,2014-10-23,52.89,9363,7.7,범죄 드라마 스릴러,"[131, 14343, 53240]",[57113],242582,7.526397439758375
1336,엣지 오브 투모로우,2014-05-27,67.155,12076,7.6,액션 SF,"[500, 5081, 2053]",[11694],137113,7.4802493220999065
1338,샤이닝,1980-05-23,51.297,15079,8.2,공포 스릴러,"[514, 10409, 10410]",[240],694,7.976268899517991
1340,베이비 드라이버,2017-06-28,63.571,13731,7.5,액션 범죄,"[1159982, 1979, 1016168]",[11090],339403,7.413557341168117
1342,클로버필드,2008-01-15,51.733,6135,6.7,액션 스릴러 SF,"[32278, 51991, 51990]",[32278],7191,6.858261618536945
1351,맨 인 블랙 3,2012-05-23,51.459,9135,6.5,액션 코미디 SF,"[2888, 2176, 16851]",[5174],41154,6.681486804343654
1353,스타워즈: 깨어난 포스,2015-12-15,58.951,17484,7.3,모험 액션 SF 판타지,"[3, 2, 4]",[15344],140607,7.265107144565218
1357,록키,1976-11-21,55.538,6419,7.8,드라마 로맨스,"[16483, 3094, 4521]",[16513],1366,7.539091671941652
1358,볼트,2008-10-07,54.885,5205,6.5,애니메이션 가족 모험 코미디,"[8891, 56910, 61423]",[70238],13053,6.759942765301806
1367,내가 사랑했던 모든 남자들에게,2018-08-16,62.65,7768,7.7,코미디 로맨스,"[1452046, 1253353, 93377]",[72036],466282,7.502637693440769
1368,잠자는 숲속의 공주,1959-02-17,57.847,4499,6.9,판타지 애니메이션 로맨스 가족,"[67287, 67288, 67289]",[64864],10882,6.996450766769078
1371,보헤미안 랩소디,2018-10-24,62.595,15185,8.0,음악 드라마 역사,"[17838, 1220123, 1452045]",[9032],424694,7.818265412372645
1372,미션 임파서블: 고스트 프로토콜,2011-12-07,50.839,8569,7.0,액션 스릴러 모험,"[500, 52851, 11108]",[7087],56292,7.033732611751002
1373,로빈후드,2010-05-12,47.631,3980,6.4,액션 모험 드라마,"[934, 112, 2201]",[578],20662,6.749827063228924
1374,행복을 찾아서,2006-12-14,60.773,8578,7.9,드라마,"[2888, 120724, 9030]",[20646],1402,7.653108125750861
1376,베이워치: SOS 해상 구조대,2017-05-25,62.433,7167,6.1,코미디 액션 범죄,"[18918, 29222, 77234]",[71600],339846,6.4544322518193
1386,인크레더블 헐크,2008-06-12,61.452,10258,6.2,SF 액션 모험,"[819, 882, 3129]",[18865],1724,6.449500825746515
1396,고질라,2014-05-14,61.898,7889,6.3,액션 드라마 SF,"[27428, 550843, 1137]",[129894],124905,6.5666955141705925
1398,솔트,2010-07-21,53.192,4804,6.4,액션 미스테리 스릴러,"[11701, 23626, 5294]",[13015],27576,6.7166558894543975
1404,아나스타샤,1997-11-20,62.174,4714,7.6,애니메이션 가족 판타지 모험,"[5344, 3036, 1062]",[12881],9444,7.377737172018456
1406,빽 투 더 퓨쳐 2,1989-11-22,65.743,11036,7.7,모험 코미디 SF,"[521, 1062, 1063]",[24],165,7.545861123130861
1410,맨 인 더 다크,2016-06-08,61.251,6460,7.0,스릴러 공포,"[32747, 530618, 112476]",[932248],300669,7.04060889999601
1415,할로윈,1978-10-24,54.311,4550,7.6,공포 스릴러,"[9221, 8944, 11787]",[11770],948,7.3734162730392026
1417,엑스맨: 다크 피닉스,2019-06-05,61.02,5505,6.0,SF 액션 모험,"[1001657, 5530, 3292]",[11092],320288,6.458538992584252
1420,6 언더그라운드,2019-12-13,60.918,3994,6.3,액션 스릴러 코미디,"[10859, 19119, 1168097]",[865],509967,6.6985202638780095
1421,잭 리처: 네버 고 백,2016-10-19,60.904,4192,5.9,액션 스릴러,"[500, 71189, 1466613]",[9181],343611,6.48117599397855
1423,황당한 외계인: 폴,2011-02-14,48.627,4956,6.7,모험 코미디 SF,"[19274, 11108, 11109]",[54733],39513,6.8793643609317705
1424,판의 미로: 오필리아와 세개의 열쇠,2006-10-10,46.276,9284,7.8,판타지 드라마 전쟁,"[16970, 16971, 16972]",[10828],1417,7.595849633968012
1425,카우보이 & 에이리언,2011-07-29,45.071,4459,5.6,액션 SF 스릴러 서부,"[8784, 3, 59315]",[15277],49849,6.3022815673287855
1432,007 스카이폴,2012-10-24,50.746,13870,7.2,액션 모험 스릴러,"[8784, 5309, 3810]",[39],37724,7.179890723099725
1438,키싱 부스 2,2020-07-24,60.531,4626,7.8,코미디 로맨스,"[125025, 2034418, 518627]",[1066705],583083,7.48413295105248
1440,브라이트,2017-12-22,60.515,5031,6.2,판타지 액션 스릴러,"[2888, 33192, 1192759]",[19769],400106,6.595754141455503
1442,인디펜던스 데이: 리써전스,2016-06-22,43.776,5387,5.3,액션 모험 SF,"[96066, 4785, 198847]",[6046],47933,6.057720228551571
1456,007 카지노 로얄,2006-11-14,62.263,9309,7.5,모험 액션 스릴러,"[8784, 10912, 1019]",[10702],36557,7.384588077253409
1459,매그니피센트 7,2016-09-14,60.013,5245,6.4,모험 액션 서부,"[5292, 73457, 569]",[20907],333484,6.701362356736253
1460,나니아 연대기: 새벽 출정호의 항해,2010-12-02,54.901,4883,6.4,모험 가족 판타지,"[25130, 5527, 5526]",[10781],10140,6.713803133693547
1461,혹성탈출: 진화의 시작,2011-08-03,53.498,10236,7.3,스릴러 액션 드라마 SF,"[17051, 1333, 76792]",[77357],61791,7.2471986743633146
1463,에이리언,1979-05-25,54.143,12222,8.1,공포 SF,"[4139, 10205, 5047]",[578],348,7.860711427822121
1464,포커스,2015-02-25,51.495,6920,6.9,로맨스 코미디 범죄 드라마,"[2888, 234352, 17289]",[56411],256591,6.974841724908266
1469,미이라 2,2001-05-04,51.621,5995,6.3,모험 액션 판타지,"[18269, 3293, 10727]",[7775],1734,6.6178159780749635
1476,헝거게임: 판엠의 불꽃,2012-03-12,49.597,19678,7.2,SF 모험 판타지,"[72129, 27972, 96066]",[23964],70160,7.184847210972615
1480,킹콩,2005-12-12,43.823,6831,6.8,모험 드라마 액션,"[3489, 70851, 3490]",[108],254,6.911723400145444
1482,킥 애스: 영웅의 탄생,2010-03-22,59.617,10413,7.1,액션 범죄,"[27428, 56734, 2963]",[957],23483,7.102205726229717
1492,섀도우 헌터스: 뼈의 도시,2013-08-21,48.31,4119,6.4,판타지 액션 미스테리,"[112561, 83356, 118616]",[21981],123553,6.7437526145357545
1497,캡틴 아메리카: 윈터 솔져,2014-03-20,57.209,16716,7.7,액션 모험 SF,"[16828, 1245, 60898]",[19271],100402,7.588357425461544
1500,센트럴 인텔리전스,2016-06-15,58.9,5091,6.4,액션 코미디 범죄 미스테리,"[55638, 18918, 39388]",[57633],302699,6.706532213362896
1504,익스트랙션,2020-04-24,58.804,4711,7.4,드라마 액션 스릴러,"[74568, 2298804, 6519]",[1120883],545609,7.268063240590755
1509,오 마이 그랜파,2016-01-20,51.812,3920,5.9,코미디,"[29222, 380, 119592]",[6733],291870,6.501427066277058
1517,300: 제국의 부활,2014-03-05,48.961,5733,6.1,액션 드라마 전쟁,"[38664, 10912, 17286]",[78914],53182,6.507270992760028
1518,디스트릭트 9,2009-08-05,48.607,8200,7.4,SF,"[82191, 82193, 97599]",[82194],17654,7.306150891888029
1524,대부 2,1974-12-20,46.115,10269,8.6,드라마 범죄,"[1158, 3087, 3092]",[1776],240,8.190430214013332
1527,쥬만지: 새로운 세계,2017-12-09,57.987,12083,6.8,모험 액션 코미디 판타지,"[18918, 55638, 70851]",[51851],353486,6.874979001775859
1529,샤크,2004-09-20,57.639,5595,6.0,애니메이션 액션 코미디 가족,"[2888, 380, 9137]",[12058],10555,6.454186233452033
1531,트루먼 쇼,1998-06-04,49.18,15446,8.1,코미디 드라마,"[206, 350, 11315]",[2690],37165,7.900617612215949
1539,미션 임파서블: 로그네이션,2015-07-23,43.354,7556,7.2,액션 모험,"[500, 17604, 11108]",[9033],177677,7.168793889124167
1550,스타워즈: 라이즈 오브 스카이워커,2019-12-18,52.973,8205,6.4,모험 액션 SF,"[4, 2, 1315036]",[15344],181812,6.627585781106502
1551,유전,2018-06-07,57.35,6177,7.3,공포 미스테리 스릴러,"[3051, 934281, 1945702]",[1145520],493922,7.225900792940347
1554,블러드샷,2020-03-05,57.324,4426,6.8,액션 SF,"[12835, 1222992, 209326]",[1773871],338762,6.944049528315533
1557,글래디에이터,2000-05-04,48.729,15771,8.2,액션 드라마 모험,"[934, 73421, 935]",[578],98,7.984145071951911
1569,300,2007-03-07,41.332,12107,7.2,액션 모험 전쟁,"[17276, 17286, 17287]",[15217],1271,7.177673962318434
1570,프렌즈 위드 베네핏,2011-07-21,47.759,7043,6.7,로맨스 코미디,"[12111, 18973, 40279]",[82511],50544,6.845112972765918
1576,스콧 필그림,2010-08-12,43.777,6630,7.5,액션 코미디 로맨스,"[39995, 17628, 88902]",[11090],22538,7.3551863521642
1579,정글북,2016-04-07,50.417,7303,6.9,가족 모험 드라마 판타지,"[1414734, 1532, 2282]",[15277],278927,6.972279889119557
1582,포레스트 검프,1994-06-23,54.651,23628,8.5,코미디 드라마 로맨스,"[31, 32, 33]",[24],13,8.30341425017659
1586,미니언즈,2015-06-17,48.82,9585,6.4,가족 애니메이션 모험 코미디,"[18277, 65717, 2232]",[8023],211672,6.604271374015197
1593,500일의 썸머,2009-07-17,56.571,8711,7.3,코미디 드라마 로맨스,"[24045, 11664, 56734]",[87742],19913,7.240806515786197
1596,셜록 홈즈: 그림자 게임,2011-11-22,51.838,9278,7.1,모험 액션 범죄 미스테리,"[3223, 9642, 87722]",[956],58574,7.102395903931837
1597,7번방의 기적,2019-10-10,55.896,4038,8.3,드라마,"[1163030, 1985311, 556113]",[230767],637920,7.7154896112264915
1601,스카이스크래퍼,2018-07-11,55.79,4336,6.3,액션 스릴러,"[18918, 9206, 101015]",[57633],447200,6.681943527044359
1612,1917,2019-12-25,55.5,10387,8.0,전쟁 드라마 액션 역사,"[146750, 1332971, 2983]",[39],530915,7.7571736621143925
1613,택시 드라이버,1976-02-09,49.67,9993,8.2,범죄 드라마,"[380, 1038, 13]",[1032],103,7.894281985687636
1617,인디아나 존스: 최후의 성전,1989-05-24,38.693,8472,7.8,모험 액션,"[3, 738, 656]",[488],89,7.582435643256087
1621,스노우 화이트 앤 더 헌츠맨,2012-05-30,42.242,7211,6.0,모험 판타지 드라마,"[37917, 74568, 6885]",[228134],58595,6.388045388786043
1622,제5원소,1997-05-02,42.122,9274,7.5,모험 판타지 액션 스릴러 SF,"[62, 63, 64]",[59],18,7.384281130650358
1623,예스맨,2008-12-09,41.519,5914,6.6,코미디 로맨스,"[206, 11664, 51329]",[59026],10201,6.80148364075089
1631,팔로우,2014-09-24,42.623,5521,6.6,공포 미스테리,"[1094091, 132712, 1172147]",[558929],270303,6.809901103365442
1633,모털 엔진,2018-11-27,54.827,3965,6.2,모험 SF,"[586286, 118616, 1331]",[1419579],428078,6.649489196199047
1634,설국열차,2013-08-01,45.274,8385,6.9,액션 SF 드라마,"[16828, 20738, 228]",[21684],110415,6.96590658294831
1635,러시 아워,1998-09-18,46.169,3920,7.0,액션 코미디 범죄,"[18897, 66, 2131]",[11091],2109,7.053822659410545
1636,더 플랫폼,2019-11-08,54.773,5740,7.0,드라마 SF 스릴러,"[31422, 961, 970993]",[2374023],619264,7.043646341092741
1639,블레이드,1998-08-21,48.593,5019,6.7,공포 액션,"[10814, 10822, 10823]",[10808],36647,6.8780954159863805
1642,라이프,2017-03-22,54.525,6384,6.4,공포 SF 미스테리 스릴러,"[933238, 10859, 131]",[125738],395992,6.667939598769106
1655,몬스터 vs 에이리언,2009-03-19,50.516,3969,6.2,애니메이션 가족 모험 SF,"[368, 19274, 41419]",[12080],15512,6.6492603029100845
1658,살인소설,2012-03-29,46.006,4644,6.9,공포 스릴러 미스테리,"[569, 928906, 7132]",[55499],82507,6.994811216806415
1665,오션스 일레븐,2001-12-07,57.872,10091,7.4,스릴러 범죄,"[1461, 287, 1892]",[1884],161,7.318848084664715
1673,셔터 아일랜드,2010-02-14,44.786,20757,8.2,드라마 스릴러 미스테리,"[6193, 103, 2282]",[1032],11324,8.027818840212584
1676,아메리칸 파이 2,2001-08-10,52.731,4265,6.2,코미디 로맨스,"[21593, 21403, 21594]",[7409],2770,6.632945611502725
1678,아마겟돈,1998-07-01,58.324,6862,6.8,액션 스릴러 SF 모험,"[62, 879, 880]",[865],95,6.911401161086594
1680,꿀벌 대소동,2007-10-28,52.665,4196,6.0,가족 애니메이션 모험 코미디,"[16377, 9137, 12077]",[44113],5559,6.532806196406671
1681,나이트메어,1984-11-09,42.611,4234,7.3,공포,"[5141, 5139, 11163]",[5140],377,7.208169911251074
1684,브루스 올마이티,2003-05-23,43.7,9441,6.7,판타지 코미디,"[206, 192, 4491]",[4499],310,6.819002001902808
1688,엘리시움,2013-08-07,40.132,7758,6.5,SF 액션 드라마 스릴러,"[1892, 1038, 82191]",[82194],68724,6.702949130827784
1690,이웃집 토토로,1988-04-16,48.327,6490,8.1,판타지 애니메이션 가족,"[55662, 55663, 55664]",[608],8392,7.728521557378443
1698,도리를 찾아서,2016-06-16,37.731,10905,7.0,모험 애니메이션 코미디 가족,"[13, 14, 18977]",[7],127380,7.028405089538145
1700,뷰티풀 마인드,2001-12-11,36.496,8875,7.9,드라마 로맨스,"[934, 6161, 228]",[6159],453,7.65885429663496
1701,가디언즈 오브 갤럭시,2014-07-30,51.059,25157,7.9,액션 SF 모험,"[73457, 8691, 543530]",[15218],118340,7.794044681312493
1704,나를 찾아줘,2014-10-01,57.186,16385,7.9,미스테리 스릴러 드라마,"[880, 10882, 1308445]",[7467],210577,7.748193955865953
1708,"아이, 로봇",2004-07-15,48.183,10317,6.9,액션 SF,"[2888, 18354, 21088]",[21085],2048,6.956941468658644
1711,365일,2020-02-07,52.795,7793,7.1,로맨스 드라마,"[2511949, 2349355, 1138242]",[88253],664413,7.102700546224737
1712,스타워즈: 라스트 제다이,2017-12-13,50.425,13484,6.9,모험 액션 SF,"[2, 4, 1023139]",[67367],181808,6.946559567032741
1718,미드소마,2019-07-03,52.695,5369,7.1,공포 드라마 미스테리,"[1373737, 1007683, 1410478]",[1145520],530385,7.103407852983113
1721,쉰들러 리스트,1993-12-15,49.35,13462,8.6,드라마 역사 전쟁,"[3896, 2282, 5469]",[488],424,8.26581390819453
1722,배틀쉽,2012-04-11,41.897,4836,5.8,스릴러 액션 모험 SF,"[60900, 13275, 131519]",[36602],44833,6.382818124209896
1734,덩케르크,2017-07-19,52.301,14554,7.5,전쟁 액션 드라마,"[1687041, 2524, 40900]",[525],374720,7.417415383913162
1739,비밀의  숲 테라비시아,2007-02-15,41.473,4032,7.3,모험 드라마 가족,"[27972, 1285, 418]",[36697],1265,7.2058271886030205
1742,판타스틱 4,2015-08-05,45.569,5349,4.4,액션 모험 SF,"[996701, 135651, 51072]",[1721],166424,5.539549505074036
1743,버드 박스,2018-12-13,52.07,8625,6.9,스릴러 드라마 SF,"[18277, 1650301, 6949]",[1011],405774,6.964642289134259
1754,스크림,1996-12-20,40.925,5423,7.4,범죄 공포 미스테리,"[15234, 9206, 14405]",[5140],4232,7.278154439720562
1755,나우 유 씨 미 2,2016-06-02,47.479,9673,6.8,범죄 스릴러 액션 미스테리,"[44735, 103, 57755]",[54507],291805,6.888305898617797
1766,고스트 버스터즈,2016-07-14,41.736,5659,5.4,액션 판타지 코미디,"[41091, 55536, 1240487]",[116805],43074,6.095415367140777
1771,하치 이야기,2009-06-08,50.263,5853,8.0,드라마 가족,"[1205, 11148, 20376]",[5306],28178,7.644125647331217
1772,스타 트렉: 더 비기닝,2009-05-06,38.211,8889,7.4,SF 액션 모험,"[62064, 17306, 1749]",[15344],13475,7.3112124993627186
1775,오만과 편견,2005-09-16,52.507,6826,8.1,드라마 로맨스,"[116, 15576, 4154]",[36588],4348,7.740173607109663
1780,나이브스 아웃,2019-11-27,51.189,9522,7.9,코미디 범죄 미스테리,"[8784, 16828, 224513]",[67367],546554,7.6704907278758
1784,이미테이션 게임,2014-11-14,48.407,15128,8.0,역사 드라마 스릴러 전쟁,"[71580, 116, 1247]",[77965],205596,7.817720610043058
1787,인터뷰,2014-12-25,55.886,5048,6.2,액션 코미디,"[17051, 19274, 51988]",[19274],228967,6.595001083429452
1789,슈퍼 에이트,2011-06-08,48.694,5879,6.8,스릴러 SF 미스테리,"[518627, 18050, 518628]",[15344],37686,6.922615430553888
1799,오션스 8,2018-06-07,50.737,7303,7.0,범죄 코미디 액션,"[18277, 112, 34490]",[23964],402900,7.037549350197401
1804,토탈 리콜,2012-08-02,42.354,4823,6.0,액션 SF 스릴러,"[72466, 3967, 10860]",[3950],64635,6.4944470868479405
1805,"러브, 로지",2014-10-16,44.854,5621,7.8,코미디 로맨스,"[112561, 237455, 116263]",[63820],200727,7.517191509346662
1808,프리즈너스,2013-09-18,37.688,9743,8.1,드라마 스릴러 범죄,"[6968, 131, 49]",[137427],146233,7.817186857389295
1810,더 위치,2015-01-27,42.476,5886,6.9,공포 미스테리 드라마 판타지,"[1397778, 202032, 71083]",[138781],310131,6.98276091683982
1811,스타쉽 트루퍼스,1997-11-07,45.564,4005,7.0,모험 액션 스릴러 SF,"[27763, 2133, 9205]",[10491],563,7.053242894355433
1817,치킨 런,2000-06-21,44.94,4177,6.7,애니메이션 코미디 가족,"[2461, 53328, 65301]",[7314],7443,6.896693498618221
1819,범블비,2018-12-15,50.255,5187,6.7,액션 모험 SF,"[130640, 56446, 1563266]",[1033661],424783,6.874797716230432
1823,인디펜던스 데이,1996-06-25,36.628,8335,6.9,액션 모험 SF,"[2888, 4785, 8984]",[6046],602,6.966176227752125
1826,신비한 동물들과 그린델왈드의 범죄,2018-11-14,41.321,9649,6.9,판타지 모험 액션,"[37632, 77795, 58873]",[11343],338952,6.959751731020224
1828,굿 윌 헌팅,1997-12-05,46.716,10098,8.1,드라마,"[1892, 2157, 880]",[5216],489,7.824366395835148
1830,포카혼타스,1995-06-14,51.95,4987,6.9,모험 애니메이션 가족 로맨스,"[65529, 2461, 28010]",[65530],10530,6.991146137648903
1833,로그 원: 스타워즈 스토리,2016-12-14,37.476,13583,7.5,액션 모험 SF,"[72855, 8688, 21088]",[129894],330459,7.412824985938447
1835,킥 애스 2: 겁없는 녀석들,2013-07-17,49.931,5470,6.4,액션 모험 범죄,"[27428, 56734, 54691]",[55075],59859,6.694114972141804
1842,블러드 다이아몬드,2006-12-07,38.394,6552,7.5,드라마 스릴러 액션,"[6193, 938, 6161]",[9181],1372,7.354104203809037
1844,작은 아씨들,2019-12-25,44.357,5142,7.9,드라마 로맨스 역사,"[36592, 1373737, 10990]",[45400],331482,7.559142631741108
1860,이터널 선샤인,2004-03-19,47.482,12788,8.1,SF 드라마 로맨스,"[206, 204, 205]",[201],38,7.8688340937602685
1862,스타 이즈 본,2018-10-03,41.533,10530,7.5,드라마 로맨스 음악,"[51329, 237405, 16431]",[51329],332562,7.394363185305127
1869,레옹,1994-09-14,45.664,12653,8.3,범죄 드라마 액션,"[1003, 524, 64]",[59],101,8.019955237883714
1873,인비저블 게스트,2017-01-06,48.973,3910,8.1,드라마 미스테리 스릴러,"[82700, 34053, 110129]",[1051305],411088,7.605584874212251
1874,나쁜 녀석들,1995-04-07,44.096,5384,6.8,액션 코미디 범죄 스릴러,"[78029, 2888, 4939]",[865],9737,6.929162856457251
1885,007 스펙터,2015-10-26,57.22,9392,6.5,액션 모험 스릴러,"[8784, 27319, 121529]",[39],206647,6.677974068335495
1889,에베레스트,2015-09-10,35.815,4308,6.8,드라마 모험 역사,"[76512, 16851, 16861]",[67813],253412,6.946123954034503
1892,가위손,1990-12-05,57.648,11329,7.7,판타지 드라마 로맨스,"[85, 1920, 1902]",[510],162,7.548829423552988
1895,소시지 파티,2016-07-11,45.5,6404,5.7,모험 애니메이션 코미디 판타지,"[19274, 41091, 21007]",[12080],223702,6.231772563591711
1898,모노노케 히메,1997-07-12,39.779,6637,8.3,모험 판타지 애니메이션,"[622, 20330, 20331]",[608],128,7.859853623430459
1900,꼬마 유령 캐스퍼,1995-05-26,44.921,3997,6.3,판타지 코미디 가족,"[6886, 8984, 56057]",[11887],8839,6.698368600705153
1911,우주전쟁,2005-06-28,42.199,7195,6.5,모험 스릴러 SF,"[500, 501, 503]",[488],74,6.713260507116571
1912,에이리언 2,1986-07-18,45.097,8041,7.9,액션 스릴러 SF,"[10205, 2712, 2714]",[2710],679,7.641992091838579
1918,크레이지 스투피드 러브,2011-07-29,56.19,7221,7.3,코미디 드라마 로맨스,"[4495, 1231, 54693]",[56411],50646,7.232865731462926
1925,트랜스포터,2002-10-02,40.724,4538,6.7,액션 범죄 스릴러,"[976, 21911, 7693]",[18865],4108,6.888264444368319
1930,어쌔신 크리드,2016-12-21,35.574,6998,5.4,액션 모험 SF,"[17288, 8293, 16940]",[549310],121856,6.009862153561073
1931,다이버전트 시리즈: 얼리전트,2016-03-09,40.366,5939,6.1,모험 SF 액션 미스테리,"[94185, 587020, 37153]",[57270],262504,6.498731773980531
1932,런던 해즈 폴른,2016-03-02,50.212,4124,6.2,액션 스릴러,"[17276, 6383, 9780]",[132239],267860,6.640566751480488
1933,죠스,1975-06-20,44.753,8759,7.6,공포 스릴러 모험,"[6355, 8606, 3037]",[488],578,7.448836668988431
1934,월플라워,2012-09-20,34.156,9282,7.8,드라마,"[33235, 10990, 132157]",[19311],84892,7.595818626925784
1944,캐빈 인 더 우즈,2012-04-12,38.587,6817,6.6,공포 판타지,"[210824, 51533, 210695]",[47506],22970,6.784484693951109
1950,반 헬싱,2004-05-05,51.122,5039,6.3,공포 모험 액션,"[6968, 3967, 12206]",[7775],7131,6.651858787603217
1955,레전드 오브 타잔,2016-06-29,45.918,5679,5.9,판타지 액션 모험,"[28846, 27319, 2231]",[11343],258489,6.390824848861341
1956,인생은 아름다워,1997-12-20,43.561,11458,8.5,코미디 드라마,"[4818, 9235, 9236]",[4818],637,8.147493461897726
1961,사랑과 영혼,1990-07-12,42.984,4754,7.2,판타지 드라마 스릴러 미스테리 로맨스,"[723, 3416, 2395]",[3415],251,7.158673573999852
1966,나잇 & 데이,2010-06-15,41.354,3886,6.2,액션 코미디,"[500, 6941, 133]",[366],37834,6.654058116232465
1972,셜록 홈즈,2009-12-23,43.479,12588,7.2,액션 모험 범죄 미스테리,"[3223, 9642, 53714]",[956],10528,7.178325827325405
1981,터미네이터 3: 라이즈 오브 더 머신,2003-07-02,37.555,5661,6.1,액션 스릴러 SF,"[1100, 6408, 6194]",[7213],296,6.510342482388051
1986,시티 오브 갓,2002-02-05,36.436,6102,8.4,드라마 범죄,"[8595, 8596, 8597]",[],598,7.897370812911365
1989,투모로우랜드,2015-05-19,40.998,6316,6.2,모험 가족 미스테리 SF,"[1461, 41419, 52018]",[7087],158852,6.545906653534475
1990,클릭,2006-06-23,41.38,6079,6.2,코미디 드라마 판타지,"[19292, 3967, 4690]",[57370],9339,6.554133434958225
1998,애프터 어스,2013-05-30,34.722,5922,5.2,SF 액션 모험,"[120724, 2888, 2598]",[11614],82700,5.956009347406068
1999,블레어 윗치,1999-07-14,41.117,3963,6.3,공포 미스테리,"[26851, 26853, 26852]",[26849],2667,6.7000942386748275
2000,진주만,2001-05-21,41.764,5545,6.9,액션 전쟁 역사 로맨스 드라마,"[880, 3967, 2299]",[865],676,6.985753332558447
2004,제미니 맨,2019-10-02,46.693,4440,6.3,SF 액션 스릴러,"[2888, 17628, 2296]",[1614],453405,6.677172673475704
2005,더블 타겟,2007-03-22,59.506,4026,7.1,액션 드라마 미스테리 스릴러 범죄,"[13240, 454, 2047]",[20907],7485,7.103986309322385
2006,박물관이 살아있다: 비밀의 무덤,2014-12-17,43.267,5186,6.2,모험 코미디 판타지 가족,"[7399, 2157, 887]",[17825],181533,6.588992469065115
2007,론 레인저,2013-07-03,43.704,5283,6.1,액션 모험 서부,"[85, 53807, 207]",[1704],57201,6.527259208131609
2008,브레이브하트,1995-03-14,38.449,8709,7.9,액션 드라마 역사 전쟁,"[2461, 2462, 1957]",[2461],197,7.655676036471514
2015,매트릭스 2: 리로디드,2003-05-15,46.631,9416,7.0,모험 액션 스릴러 SF,"[6384, 2975, 530]",[9339],604,7.0315846999968965
2022,노아,2014-03-07,34.87,5560,5.6,드라마 모험,"[934, 6161, 10990]",[6431],86834,6.2204255430191315
